# Enneagram scores.rnl versie 23 januari 2012. Copyright Sjoerd Harm Visser (sjoerd.h.visser@hccnet.nl).
# Sun in signs
0,1,1.15,0.71,0.93,1.01,0.93,1.59,1.00,0.82,0.86
0,2,0.94,1.42,0.43,0.79,1.23,1.13,0.83,0.39,1.85
0,3,0.74,1.59,0.87,1.36,1.07,0.68,0.81,0.99,0.88
0,4,1.46,1.43,0.85,1.05,0.66,0.47,0.35,0.82,1.90
0,5,1.08,1.26,1.34,0.79,0.55,0.48,0.84,1.12,1.54
0,6,1.02,1.42,1.15,0.62,1.08,1.11,0.85,1.17,0.58
0,7,1.33,0.53,1.20,0.62,1.23,0.86,1.24,1.15,0.84
0,8,0.74,0.71,0.79,0.95,1.12,1.72,0.57,1.39,1.01
0,9,0.72,0.62,1.08,1.00,1.13,1.38,1.21,1.19,0.67
0,10,0.81,0.73,0.95,1.34,1.24,1.04,1.52,1.05,0.32
0,11,0.91,0.57,1.07,1.16,0.83,0.76,1.56,1.34,0.79
0,12,1.01,0.79,1.53,1.31,0.96,0.82,1.39,0.82,0.36
#Moon in signs
1,1,0.99,1.48,1.30,1.43,0.66,0.72,1.08,0.66,0.67
1,2,1.08,1.53,1.03,1.07,0.78,0.79,1.17,0.61,0.94
1,3,1.07,0.54,1.15,0.84,1.22,0.65,1.01,1.11,1.41
1,4,1.14,0.85,1.43,1.00,1.04,0.90,0.90,0.94,0.81
1,5,1.18,0.88,1.03,0.99,1.05,0.97,0.69,1.15,1.06
1,6,1.02,0.90,1.00,1.06,1.14,1.22,1.15,1.14,0.38
1,7,1.30,0.57,0.71,1.12,1.16,1.24,0.63,1.14,1.14
1,8,1.02,0.44,1.00,0.69,1.01,1.35,1.14,1.02,1.33
1,9,0.39,1.69,0.65,0.75,1.03,1.14,1.39,0.83,1.14
1,10,1.08,0.96,0.91,1.13,0.83,1.14,0.85,0.99,1.11
1,11,0.99,0.89,0.97,0.89,1.15,0.87,0.90,1.40,0.95
1,12,0.92,1.11,0.93,1.09,0.94,1.02,0.99,1.04,0.96
# Mercury in signs
2,1,1.01,1.14,1.00,0.82,1.21,1.23,1.13,0.57,0.88
2,2,0.92,1.26,0.24,0.86,1.09,1.69,0.89,0.55,1.49
2,3,0.66,1.38,0.89,1.19,1.16,0.61,0.66,0.95,1.49
2,4,1.33,1.53,1.08,1.17,0.64,0.16,0.40,0.74,1.94
2,5,1.15,1.31,1.10,0.89,0.44,0.61,0.71,1.33,1.44
2,6,1.44,1.38,1.13,0.62,1.04,0.99,0.98,0.84,0.58
2,7,0.90,0.93,1.21,0.52,1.25,0.93,1.12,1.30,0.84
2,8,0.95,0.54,1.01,0.86,1.26,1.39,0.63,1.42,0.92
2,9,0.72,0.70,0.86,1.07,1.11,1.59,1.24,1.19,0.51
2,10,1.06,0.45,1.10,1.57,1.12,0.87,1.24,1.08,0.51
2,11,0.55,0.83,1.26,1.09,0.72,0.65,1.80,1.30,0.80
2,12,1.40,0.62,1.18,1.34,0.92,1.13,1.03,0.73,0.65
# Venus in signs
3,1,0.93,1.01,1.05,0.85,1.03,1.39,0.83,0.64,1.26
3,2,1.10,1.09,0.53,1.31,1.20,0.89,0.84,0.80,1.25
3,3,1.05,1.64,0.90,1.04,0.68,0.92,0.76,0.55,1.47
3,4,1.11,1.50,0.95,1.00,0.81,0.52,0.73,0.88,1.50
3,5,1.05,1.19,1.18,0.88,0.92,0.92,0.54,1.01,1.30
3,6,1.12,1.14,1.07,0.77,0.87,0.86,1.06,1.23,0.88
3,7,0.92,0.83,0.97,1.00,1.10,1.30,1.06,1.25,0.57
3,8,1.08,0.68,1.19,0.75,1.12,1.00,0.96,1.20,1.02
3,9,1.09,0.67,0.79,0.99,1.26,1.27,1.04,1.43,0.45
3,10,0.60,0.64,1.18,1.41,0.98,1.15,1.24,1.09,0.70
3,11,0.83,0.69,1.18,0.83,1.12,0.84,1.72,1.26,0.54
3,12,1.05,0.74,1.05,1.27,0.94,1.00,1.27,0.83,0.84
# Mars in signs
5,1,0.71,1.16,0.85,1.12,0.93,1.01,0.97,1.30,0.94
5,2,1.04,1.43,0.92,1.18,0.97,0.56,0.88,0.78,1.23
5,3,1.18,1.78,0.88,0.62,0.84,0.98,0.37,0.97,1.37
